probability,cost,path,alignment,total,heuristic,queue,states,arcs,sum,num_insert,num_removal,num_update,simple_lp,complex_lp,restart,split_num,trace_length,alignment_length
0.0007605089529111595,6,"['n27', 'n29', 'n30', 'n28', 'n37', 'n41', 'n43', 'n44', 'n42', 'n46', 'n52', 'n53', 'n56', 'n57']","[('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by MISSING', '>>'), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('Request For Payment FINAL_APPROVED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by MISSING', '>>'), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.0053198330000000515,0.004272791000000109,0.0008873399999993481,34,103,149,102,47,0,6,0,0,0,10,20
0.0017228170584757338,3,"['n27', 'n29', 'n30', 'n28', 'n37', 'n41', 'n44', 'n43', 'n42', 'n46', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('Request For Payment FINAL_APPROVED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by MISSING', '>>'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.015860667000000106,0.014439376999999642,0.0008916210000007307,46,130,225,142,83,0,23,0,0,0,5,17
1.973224673363802e-06,2,"['n27', 'n31', 'n33', 'n29', 'n34', 'n32', 'n28', 'n37', 'n41', 'n43', 'n44', 'n42', 'n46', 'n52', 'n53', 'n56', 'n57']","[('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('>>', None), ('Request For Payment REJECTED by PRE_APPROVER', '>>'), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.019982874999999956,0.018133330999999586,0.0010567510000036862,47,159,265,174,91,0,27,0,0,0,7,19
8.408482662696989e-06,1,"['n27', 'n29', 'n31', 'n35', 'n33', 'n32', 'n28', 'n38', 'n39', 'n41', 'n43', 'n44', 'n42', 'n46', 'n52', 'n53', 'n56', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by ADMINISTRATION'), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('Request For Payment APPROVED by ADMINISTRATION', 'Request For Payment APPROVED by ADMINISTRATION'), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.013922792000000017,0.012833792000000122,0.000878751000000566,29,99,165,113,52,0,19,0,0,0,8,19
1.2214034351997943e-05,9,"['n27', 'n29', 'n31', 'n33', 'n34', 'n32', 'n28', 'n37', 'n41', 'n45', 'n43', 'n42', 'n46', 'n52', 'n53', 'n56', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('Request For Payment REJECTED by PRE_APPROVER', '>>'), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER'), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('Request For Payment REJECTED by MISSING', '>>'), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('Request For Payment REJECTED by PRE_APPROVER', '>>'), ('Request For Payment REJECTED by EMPLOYEE', '>>'), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('Request For Payment APPROVED by PRE_APPROVER', '>>'), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', '>>'), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.09025395799999991,0.08236275400000226,0.0020421190000015077,197,647,1068,665,403,0,117,0,0,0,15,26
1.2214034351997943e-05,3,"['n27', 'n29', 'n31', 'n33', 'n34', 'n32', 'n28', 'n37', 'n41', 'n45', 'n43', 'n42', 'n46', 'n52', 'n53', 'n56', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('Request For Payment APPROVED by PRE_APPROVER', '>>'), ('Request For Payment REJECTED by SUPERVISOR', '>>'), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER'), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.037639959000000056,0.035271879000001505,0.001159913000000179,57,186,360,225,135,0,52,0,0,0,9,20
2.590500005263213e-05,3,"['n27', 'n31', 'n33', 'n29', 'n35', 'n32', 'n28', 'n36', 'n46', 'n51', 'n53', 'n55', 'n57']","[('Request For Payment SUBMITTED by EMPLOYEE', '>>'), ('>>', None), ('Request For Payment REJECTED by SUPERVISOR', '>>'), ('>>', None), ('Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by EMPLOYEE'), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by ADMINISTRATION'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment REJECTED by EMPLOYEE', '>>'), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.01206599999999991,0.01080603999999985,0.0008416999999993902,37,124,197,135,62,0,17,0,0,0,6,16
0.0006785400562347247,1,"['n27', 'n29', 'n30', 'n28', 'n37', 'n41', 'n43', 'n44', 'n42', 'n46', 'n52', 'n53', 'n55', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('Request Payment', 'Request Payment'), ('>>', None), ('Request For Payment REJECTED by MISSING', '>>'), ('>>', None), ('>>', None)]",0.010263375000000075,0.009626082000000702,0.0007423759999991564,20,59,114,74,40,0,16,0,0,0,4,15
0.0008614184799979179,1,"['n27', 'n30', 'n29', 'n28', 'n36', 'n47', 'n50', 'n49', 'n48', 'n52', 'n53', 'n56', 'n57']","[('>>', None), ('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('Request For Payment APPROVED by PRE_APPROVER', '>>'), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment FINAL_APPROVED by DIRECTOR'), ('Request For Payment APPROVED by SUPERVISOR', 'Request For Payment APPROVED by SUPERVISOR'), ('>>', None), ('Request Payment', 'Request Payment'), ('>>', None), ('Payment Handled', 'Payment Handled'), ('>>', None)]",0.030330332999999987,0.02944679000000061,0.0008482090000012654,26,81,146,97,49,0,18,0,0,0,6,14
0.0013281645106599262,0,"['n27', 'n29', 'n30', 'n28', 'n37', 'n41', 'n45', 'n43', 'n42', 'n46', 'n51', 'n53', 'n55', 'n57']","[('>>', None), ('Request For Payment SUBMITTED by EMPLOYEE', 'Request For Payment SUBMITTED by EMPLOYEE'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by PRE_APPROVER'), ('Request For Payment FINAL_APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by SUPERVISOR'), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None), ('>>', None)]",0.0016548750000000556,0.0012670000000001291,0.0007080819999996102,15,41,61,43,18,0,2,0,0,0,3,14
